Column,update_date,update_hour,Update_datetime,Country,Province_City,State_Region,Latitude,Longitude,Confirmed,Deaths,Recovered
2098,31/01/2020,23:59:00,31/01/2020 23:59,US,Unknown,IL,397.837.304,-1.004.458.825,2,0,0
2099,31/01/2020,23:59:00,31/01/2020 23:59,US,Unknown,CA,397.837.304,-1.004.458.825,2,0,0
2100,31/01/2020,23:59:00,31/01/2020 23:59,US,Unknown,WA,397.837.304,-1.004.458.825,1,0,0
2101,31/01/2020,23:59:00,31/01/2020 23:59,US,Unknown,AZ,397.837.304,-1.004.458.825,1,0,0
2102,01/02/2020,19:43:00,01/02/2020 19:43,US,Chicago,IL,397.837.304,-1.004.458.825,2,0,0
2103,01/02/2020,19:43:00,01/02/2020 19:43,US,Boston,MA,397.837.304,-1.004.458.825,1,0,0
2104,01/02/2020,19:53:00,01/02/2020 19:53,US,Los Angeles,CA,397.837.304,-1.004.458.825,1,0,0
2105,01/02/2020,19:53:00,01/02/2020 19:53,US,Orange County,CA,397.837.304,-1.004.458.825,1,0,0
2106,01/02/2020,19:53:00,01/02/2020 19:53,US,Santa Clara,CA,397.837.304,-1.004.458.825,1,0,0
2107,01/02/2020,19:43:00,01/02/2020 19:43,US,Seattle,WA,397.837.304,-1.004.458.825,1,0,0
2108,01/02/2020,19:43:00,01/02/2020 19:43,US,Tempe,AZ,397.837.304,-1.004.458.825,1,0,0
2109,01/02/2020,19:43:03,01/02/2020 19:43,US,Chicago,IL,397.837.304,-1.004.458.825,2,0,0
2110,01/02/2020,19:43:03,01/02/2020 19:43,US,Boston,MA,397.837.304,-1.004.458.825,1,0,0
2111,01/02/2020,19:53:03,01/02/2020 19:53,US,Los Angeles,CA,397.837.304,-1.004.458.825,1,0,0
2112,01/02/2020,19:53:03,01/02/2020 19:53,US,Orange County,CA,397.837.304,-1.004.458.825,1,0,0
2113,01/02/2020,19:53:03,01/02/2020 19:53,US,Santa Clara,CA,397.837.304,-1.004.458.825,1,0,0
2114,01/02/2020,19:43:03,01/02/2020 19:43,US,Seattle,WA,397.837.304,-1.004.458.825,1,0,0
2115,01/02/2020,19:43:03,01/02/2020 19:43,US,Tempe,AZ,397.837.304,-1.004.458.825,1,0,0
2116,01/02/2020,19:43:03,01/02/2020 19:43,US,Chicago,IL,397.837.304,-1.004.458.825,2,0,0
2117,03/02/2020,03:53:02,03/02/2020 03:53,US,San Benito,CA,397.837.304,-1.004.458.825,2,0,0
2118,03/02/2020,00:43:02,03/02/2020 00:43,US,Santa Clara,CA,397.837.304,-1.004.458.825,2,0,0
2119,01/02/2020,19:43:03,01/02/2020 19:43,US,Boston,MA,397.837.304,-1.004.458.825,1,0,0
2120,01/02/2020,19:53:03,01/02/2020 19:53,US,Los Angeles,CA,397.837.304,-1.004.458.825,1,0,0
2121,01/02/2020,19:53:03,01/02/2020 19:53,US,Orange County,CA,397.837.304,-1.004.458.825,1,0,0
2122,01/02/2020,19:43:03,01/02/2020 19:43,US,Seattle,WA,397.837.304,-1.004.458.825,1,0,0
2123,01/02/2020,19:43:03,01/02/2020 19:43,US,Tempe,AZ,397.837.304,-1.004.458.825,1,0,0
2124,01/02/2020,19:43:03,01/02/2020 19:43,US,Chicago,IL,397.837.304,-1.004.458.825,2,0,0
2125,03/02/2020,03:53:02,03/02/2020 03:53,US,San Benito,CA,397.837.304,-1.004.458.825,2,0,0
2126,03/02/2020,00:43:02,03/02/2020 00:43,US,Santa Clara,CA,397.837.304,-1.004.458.825,2,0,0
2127,01/02/2020,19:43:03,01/02/2020 19:43,US,Boston,MA,397.837.304,-1.004.458.825,1,0,0
2128,01/02/2020,19:53:03,01/02/2020 19:53,US,Los Angeles,CA,397.837.304,-1.004.458.825,1,0,0
2129,01/02/2020,19:53:03,01/02/2020 19:53,US,Orange County,CA,397.837.304,-1.004.458.825,1,0,0
2130,01/02/2020,19:43:03,01/02/2020 19:43,US,Seattle,WA,397.837.304,-1.004.458.825,1,0,0
2131,01/02/2020,19:43:03,01/02/2020 19:43,US,Tempe,AZ,397.837.304,-1.004.458.825,1,0,0
2132,01/02/2020,19:43:03,01/02/2020 19:43,US,Chicago,IL,397.837.304,-1.004.458.825,2,0,0
2133,03/02/2020,03:53:02,03/02/2020 03:53,US,San Benito,CA,397.837.304,-1.004.458.825,2,0,0
2134,03/02/2020,00:43:02,03/02/2020 00:43,US,Santa Clara,CA,397.837.304,-1.004.458.825,2,0,0
2135,01/02/2020,19:43:03,01/02/2020 19:43,US,Boston,MA,397.837.304,-1.004.458.825,1,0,0
2136,01/02/2020,19:53:03,01/02/2020 19:53,US,Los Angeles,CA,397.837.304,-1.004.458.825,1,0,0
2137,05/02/2020,21:53:02,05/02/2020 21:53,US,Madison,WI,397.837.304,-1.004.458.825,1,0,0
2138,01/02/2020,19:53:03,01/02/2020 19:53,US,Orange County,CA,397.837.304,-1.004.458.825,1,0,0
2139,01/02/2020,19:43:03,01/02/2020 19:43,US,Seattle,WA,397.837.304,-1.004.458.825,1,0,0
2140,01/02/2020,19:43:03,01/02/2020 19:43,US,Tempe,AZ,397.837.304,-1.004.458.825,1,0,0
2141,01/02/2020,19:43:03,01/02/2020 19:43,US,Chicago,IL,397.837.304,-1.004.458.825,2,0,0
2142,03/02/2020,03:53:02,03/02/2020 03:53,US,San Benito,CA,397.837.304,-1.004.458.825,2,0,0
2143,03/02/2020,00:43:02,03/02/2020 00:43,US,Santa Clara,CA,397.837.304,-1.004.458.825,2,0,0
2144,01/02/2020,19:43:03,01/02/2020 19:43,US,Boston,MA,397.837.304,-1.004.458.825,1,0,0
2145,01/02/2020,19:53:03,01/02/2020 19:53,US,Los Angeles,CA,397.837.304,-1.004.458.825,1,0,0
2146,05/02/2020,21:53:02,05/02/2020 21:53,US,Madison,WI,397.837.304,-1.004.458.825,1,0,0
2147,01/02/2020,19:53:03,01/02/2020 19:53,US,Orange County,CA,397.837.304,-1.004.458.825,1,0,0
2148,01/02/2020,19:43:03,01/02/2020 19:43,US,Seattle,WA,397.837.304,-1.004.458.825,1,0,0
2149,01/02/2020,19:43:03,01/02/2020 19:43,US,Tempe,AZ,397.837.304,-1.004.458.825,1,0,0
2150,01/02/2020,19:43:03,01/02/2020 19:43,US,Chicago,IL,397.837.304,-1.004.458.825,2,0,0
2151,03/02/2020,03:53:02,03/02/2020 03:53,US,San Benito,CA,397.837.304,-1.004.458.825,2,0,0
2152,03/02/2020,00:43:02,03/02/2020 00:43,US,Santa Clara,CA,397.837.304,-1.004.458.825,2,0,0
2153,01/02/2020,19:43:03,01/02/2020 19:43,US,Boston,MA,397.837.304,-1.004.458.825,1,0,0
2154,01/02/2020,19:53:03,01/02/2020 19:53,US,Los Angeles,CA,397.837.304,-1.004.458.825,1,0,0
2155,05/02/2020,21:53:02,05/02/2020 21:53,US,Madison,WI,397.837.304,-1.004.458.825,1,0,0
2156,01/02/2020,19:53:03,01/02/2020 19:53,US,Orange County,CA,397.837.304,-1.004.458.825,1,0,0
2157,01/02/2020,19:43:03,01/02/2020 19:43,US,Seattle,WA,397.837.304,-1.004.458.825,1,0,0
2158,01/02/2020,19:43:03,01/02/2020 19:43,US,Tempe,AZ,397.837.304,-1.004.458.825,1,0,0
2159,01/02/2020,19:43:03,01/02/2020 19:43,US,Chicago,IL,397.837.304,-1.004.458.825,2,0,0
2160,03/02/2020,03:53:02,03/02/2020 03:53,US,San Benito,CA,397.837.304,-1.004.458.825,2,0,0
2161,03/02/2020,00:43:02,03/02/2020 00:43,US,Santa Clara,CA,397.837.304,-1.004.458.825,2,0,0
2162,01/02/2020,19:43:03,01/02/2020 19:43,US,Boston,MA,397.837.304,-1.004.458.825,1,0,0
2163,01/02/2020,19:53:03,01/02/2020 19:53,US,Los Angeles,CA,397.837.304,-1.004.458.825,1,0,0
2164,05/02/2020,21:53:02,05/02/2020 21:53,US,Madison,WI,397.837.304,-1.004.458.825,1,0,0
2165,01/02/2020,19:53:03,01/02/2020 19:53,US,Orange County,CA,397.837.304,-1.004.458.825,1,0,0
2166,01/02/2020,19:43:03,01/02/2020 19:43,US,Seattle,WA,397.837.304,-1.004.458.825,1,0,0
2167,01/02/2020,19:43:03,01/02/2020 19:43,US,Tempe,AZ,397.837.304,-1.004.458.825,1,0,0
2168,09/02/2020,19:03:03,09/02/2020 19:03,US,Chicago,IL,397.837.304,-1.004.458.825,2,0,2
2169,03/02/2020,03:53:02,03/02/2020 03:53,US,San Benito,CA,397.837.304,-1.004.458.825,2,0,0
2170,03/02/2020,00:43:02,03/02/2020 00:43,US,Santa Clara,CA,397.837.304,-1.004.458.825,2,0,0
2171,01/02/2020,19:43:03,01/02/2020 19:43,US,Boston,MA,397.837.304,-1.004.458.825,1,0,0
2172,01/02/2020,19:53:03,01/02/2020 19:53,US,Los Angeles,CA,397.837.304,-1.004.458.825,1,0,0
2173,05/02/2020,21:53:02,05/02/2020 21:53,US,Madison,WI,397.837.304,-1.004.458.825,1,0,0
2174,01/02/2020,19:53:03,01/02/2020 19:53,US,Orange County,CA,397.837.304,-1.004.458.825,1,0,0
2175,09/02/2020,07:03:04,09/02/2020 07:03,US,Seattle,WA,397.837.304,-1.004.458.825,1,0,1
2176,01/02/2020,19:43:03,01/02/2020 19:43,US,Tempe,AZ,397.837.304,-1.004.458.825,1,0,0
